Employee ID,Employee Name,Department,Transaction Code,Transaction Description,Transaction Category,Posting date of transaction,Transaction Date,Merchant Info DBA Name,Transaction Amount,Debit or Credit,Merchant Category Code,Merchant City,Merchant Country,Merchant Postal Code,Merchant State/Province,Conversion Rate,Amount Clean,Spend Amount,employee_total_spent,department_total_spent,merchant_median,merchant_count,merchant_q1,merchant_q3,merchant_p90,merchant_p95,merchant_iqr,mcc_median,mcc_count,mcc_q1,mcc_q3,mcc_p90,mcc_p95,mcc_iqr,global_median,global_q1,global_q3,global_p90,global_p95,global_iqr,status,flagged,flag_reason,risk_level,score_change,typical_amount,amount_ratio,baseline_used,irrelevant_keyword,score_after
E003,Alex Johnson,Customer Success,3001,TOWING INC DALLAS TX,1,12/10/2025,12/9/2025,TOWING INC,1974.7,Debit,7549.0,DALLAS,USA,752525645,TX,1.420136641,1974.7,1974.7,127197.98,183167.22,1974.7,1,1974.7,1974.7,1974.7,1974.7,0.0,928.4449999999999,8.0,448.7625,1408.8200000000002,1902.866,1938.783,960.0575000000001,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Flagged,True,"Amount is 17.1x higher than the typical $115.36, based on all transactions.",High,-6.0,115.36,17.12,all transactions,,94.0
E005,Daniel Kim,Operations,3001,AB TRANSP 403-340-5075 EDMONTON AB,1,12/11/2025,12/9/2025,AB TRANSP 403-340-5075,2182.0,Debit,9399.0,EDMONTON,CAN,T5K2C3,AB,0.0,2182.0,2182.0,128756.43,153792.33,130.0,158,39.75,366.75,656.5,940.0,327.0,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Flagged,True,"Amount is 16.8x higher than the typical $130.00, based on same merchant.",Severe,-10.0,130.0,16.78,same merchant,,90.0
E010,Sophia Lee,Operations,3001,AB TRANSP 403-340-5075 EDMONTON AB,1,12/15/2025,12/12/2025,AB TRANSP 403-340-5075,2060.0,Debit,9399.0,EDMONTON,CAN,T5K2C3,AB,0.0,2060.0,2060.0,134355.43,153792.33,130.0,158,39.75,366.75,656.5,940.0,327.0,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Flagged,True,"Amount is 15.8x higher than the typical $130.00, based on same merchant.",Severe,-10.0,130.0,15.85,same merchant,,90.0
E006,Maya Patel,Customer Success,3001,TDOT OSOW PERMITS NASHVILLE TN,1,12/17/2025,12/16/2025,TDOT OSOW PERMITS,1039.03,Debit,9399.0,NASHVILLE,USA,37243,TN,1.412646834,1039.03,1039.03,254325.1,183167.22,291.37,32,205.6875,343.455,665.0500000000004,1034.4595,137.76749999999998,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Flagged,True,"Amount is 3.6x higher than the typical $291.37, based on same merchant.",Medium,-3.0,291.37,3.57,same merchant,,97.0
E009,Noah Garcia,Finance,3001,SERVICE FEE FRANKLIN TN,1,12/17/2025,12/16/2025,SERVICE FEE,24.42,Debit,9399.0,FRANKLIN,USA,37067,TN,1.413194444,24.42,24.42,158381.97,258313.59,6.85,32,4.83,8.07,15.629000000000012,24.31,3.24,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Flagged,True,"Amount is 3.6x higher than the typical $6.85, based on same merchant.",Low,-1.0,6.85,3.56,same merchant,,74.25
E008,Olivia Smith,Engineering,3001,MNA*MICHELIN CANADA LAVAL QC,1,12/17/2025,12/16/2025,MNA*MICHELIN CANADA,39053.81,Debit,5532.0,LAVAL,CAN,H7T 2P6,QC,0.0,39053.81,39053.81,164813.65,268268.41,39053.81,5,32238.67,51182.84,53696.612,54534.536,18944.17,2192.15,11.0,84.28,35646.24,51182.84,53277.649999999994,35561.96,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Flagged,True,"Amount is 338.5x higher than the typical $115.36, based on all transactions.",Severe,-10.0,115.36,338.54,all transactions,,61.25
E010,Sophia Lee,Marketing,3001,GA PERMIT 4096972587 TX,1,12/17/2025,12/16/2025,GA PERMIT,187.88,Debit,7372.0,4096972587,USA,77611,TX,1.412631578,187.88,187.88,134355.43,190018.44,53.519999999999996,8,53.13,88.05,187.299,187.5895,34.919999999999995,53.519999999999996,10.0,53.13,87.48,187.133,187.5065,34.35,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Flagged,True,"Amount is 3.5x higher than the typical $53.52, based on same merchant.",Low,-1.0,53.52,3.51,same merchant,,90.25
E004,Emma Wilson,Product,3001,PENN DOT ACCTS RECV HARRISBURG PA,1,12/18/2025,12/17/2025,PENN DOT ACCTS RECV,543.81,Debit,9399.0,HARRISBURG,USA,17120,PA,1.413668503,543.81,543.81,114400.93,130828.39,132.88,5,74.19,190.87,402.634,473.22199999999987,116.68,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Flagged,True,"Amount is 8.5x higher than the typical $64.00, based on same merchant category.",Low,-1.0,64.0,8.5,same merchant category,,91.75
E008,Olivia Smith,Sales,3001,IA DOT MOTOR CARRIER S ANKENY IA,1,12/19/2025,12/18/2025,IA DOT MOTOR CARRIER S,340.24,Debit,9399.0,ANKENY,USA,50021,IA,1.414719334,340.24,340.24,164813.65,172423.22,147.84,51,83.005,174.67,332.18,366.29499999999996,91.66499999999999,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Flagged,True,"Amount is 2.3x higher than the typical $147.84, based on same merchant.",Low,-1.0,147.84,2.3,same merchant,,62.25
E001,Sarah Chen,Customer Success,3001,SQ *KFDGT PILOT CAR SE Grandville MI,1,12/23/2025,12/22/2025,SQ *KFDGT PILOT CAR SE,1131.93,Debit,4121.0,Grandville,USA,49418,MI,1.4149125,1131.93,1131.93,120204.99,183167.22,824.9100000000001,4,529.015,1097.7825,1118.2710000000002,1125.1005,568.7675,139.99,32.0,20.759999999999998,232.6825,497.77300000000014,798.7609999999996,211.9225,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Flagged,True,"Amount is 8.1x higher than the typical $139.99, based on same merchant category.",High,-6.0,139.99,8.09,same merchant category,,55.75
E005,Daniel Kim,Engineering,3001,NDHP-E PERMIT BISMARCK ND,1,12/29/2025,12/29/2025,NDHP-E PERMIT,490.92,Debit,9399.0,BISMARCK,USA,58505,ND,1.403109637,490.92,490.92,128756.43,268268.41,40.075,134,39.61,79.7775,452.40600000000006,583.7589999999999,40.167500000000004,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Flagged,True,"Amount is 12.3x higher than the typical $40.08, based on same merchant.",Low,-1.0,40.08,12.25,same merchant,,98.0
E006,Maya Patel,Sales,3001,MNDOT OSOW PERMITS FEE ATLANTA GA,1,12/29/2025,12/27/2025,MNDOT OSOW PERMITS FEE,8.29,Debit,9399.0,ATLANTA,USA,303285588,GA,1.402707275,8.29,8.29,254325.1,172423.22,3.035,24,1.1575,6.01,12.701,13.568499999999998,4.8525,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Flagged,True,"Amount is 2.7x higher than the typical $3.04, based on same merchant.",Low,-1.0,3.04,2.73,same merchant,,99.0
E009,Noah Garcia,Product,3001,MNDOT OSOW PERMITS FEE ATLANTA GA,1,12/30/2025,12/29/2025,MNDOT OSOW PERMITS FEE,7.87,Debit,9399.0,ATLANTA,USA,303285588,GA,1.402852049,7.87,7.87,158381.97,130828.39,3.035,24,1.1575,6.01,12.701,13.568499999999998,4.8525,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Flagged,True,"Amount is 2.6x higher than the typical $3.04, based on same merchant.",Low,-1.0,3.04,2.59,same merchant,,79.25
E009,Noah Garcia,Marketing,3001,RIGHT NETWORKS HUDSON NH,1,12/31/2025,12/30/2025,RIGHT NETWORKS,477.59,Debit,4816.0,HUDSON,USA,03051,NH,1.40467647,477.59,477.59,158381.97,190018.44,488.03999999999996,6,486.1625,520.0675,531.98,532.895,33.90499999999997,39.33,106.0,24.557499999999997,96.14750000000001,157.495,437.7975,71.59,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Flagged,True,"Amount is 12.1x higher than the typical $39.33, based on same merchant category.",Medium,-3.0,39.33,12.14,same merchant category,,77.25
E006,Maya Patel,Sales,3001,WESTERN DAKOTA ENERGY BISMARCK ND,1,1/2/2026,12/31/2025,WESTERN DAKOTA ENERGY,124.47,Debit,4784.0,BISMARCK,USA,58504,ND,1.404694729,124.47,124.47,254325.1,172423.22,38.57,12,37.98,52.17,91.50600000000001,108.72899999999997,14.190000000000005,37.0,75.0,22.435000000000002,70.0,70.0,80.0,47.565,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Flagged,True,"Amount is 3.2x higher than the typical $38.57, based on same merchant.",Medium,-3.0,38.57,3.23,same merchant,,97.0
E003,Alex Johnson,Finance,3001,WESTERN DAKOTA ENERGY BISMARCK ND,1,1/5/2026,1/3/2026,WESTERN DAKOTA ENERGY,95.85,Debit,4784.0,BISMARCK,USA,58504,ND,1.409351565,95.85,95.85,127197.98,258313.59,38.57,12,37.98,52.17,91.50600000000001,108.72899999999997,14.190000000000005,37.0,75.0,22.435000000000002,70.0,70.0,80.0,47.565,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Flagged,True,"Amount is 2.5x higher than the typical $38.57, based on same merchant.",Low,-1.0,38.57,2.49,same merchant,,99.0
E002,John Miller,Engineering,3001,TLG PETERBILT-RALEIGH RALEIGH NC,1,1/5/2026,1/2/2026,TLG PETERBILT-RALEIGH,2283.22,Debit,5511.0,RALEIGH,USA,27610,NC,1.409377662,2283.22,2283.22,165219.8,268268.41,2283.22,1,2283.22,2283.22,2283.22,2283.22,0.0,354.56,7.0,232.21499999999997,695.325,1346.9980000000005,1815.1089999999988,463.11000000000007,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Flagged,True,"Amount is 19.8x higher than the typical $115.36, based on all transactions.",High,-6.0,115.36,19.79,all transactions,,94.0
E001,Sarah Chen,Human Resources,3001,BALTIMORE TOWING CO IN BALTIMORE MD,1,1/5/2026,12/31/2025,BALTIMORE TOWING CO IN,1254.4,Debit,7549.0,BALTIMORE,USA,21222,MD,1.405490196,1254.4,1254.4,120204.99,154899.96,1254.4,1,1254.4,1254.4,1254.4,1254.4,0.0,928.4449999999999,8.0,448.7625,1408.8200000000002,1902.866,1938.783,960.0575000000001,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Flagged,True,"Amount is 10.9x higher than the typical $115.36, based on all transactions.",Low,-1.0,115.36,10.87,all transactions,,60.0
E010,Sophia Lee,Marketing,3001,TDOT OSOW PERMITS NASHVILLE TN,1,1/6/2026,1/5/2026,TDOT OSOW PERMITS,688.55,Debit,9399.0,NASHVILLE,USA,37243,TN,1.40937468,688.55,688.55,134355.43,190018.44,291.37,32,205.6875,343.455,665.0500000000004,1034.4595,137.76749999999998,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Flagged,True,"Amount is 2.4x higher than the typical $291.37, based on same merchant.",Low,-1.0,291.37,2.36,same merchant,,97.0
E003,Alex Johnson,Finance,3001,SERVICE FEE FRANKLIN TN,1,1/6/2026,1/5/2026,SERVICE FEE,16.18,Debit,9399.0,FRANKLIN,USA,37067,TN,1.409407665,16.18,16.18,127197.98,258313.59,6.85,32,4.83,8.07,15.629000000000012,24.31,3.24,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Flagged,True,"Amount is 2.4x higher than the typical $6.85, based on same merchant.",Low,-1.0,6.85,2.36,same merchant,,98.75
E001,Sarah Chen,Sales,3001,IA DOT MOTOR CARRIER S ANKENY IA,1,1/7/2026,1/6/2026,IA DOT MOTOR CARRIER S,391.65,Debit,9399.0,ANKENY,USA,50021,IA,1.416455696,391.65,391.65,120204.99,172423.22,147.84,51,83.005,174.67,332.18,366.29499999999996,91.66499999999999,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Flagged,True,"Amount is 2.6x higher than the typical $147.84, based on same merchant.",Low,-1.0,147.84,2.65,same merchant,,60.0
E007,Lucas Brown,Human Resources,3001,ILLINOIS DEPARTMENT OF SPRINGFIELD IL,1,1/7/2026,1/6/2026,ILLINOIS DEPARTMENT OF,1461.78,Debit,9399.0,SPRINGFIELD,USA,62764,IL,1.416439763,1461.78,1461.78,144055.28,154899.96,188.06,39,96.95,301.755,701.1800000000001,753.1640000000006,204.805,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Flagged,True,"Amount is 7.8x higher than the typical $188.06, based on same merchant.",Severe,-10.0,188.06,7.77,same merchant,,45.25
E006,Maya Patel,Human Resources,3001,SUNCO COMMUNICATION AN EDMONTON AB,1,1/8/2026,1/7/2026,SUNCO COMMUNICATION AN,5009.03,Debit,5045.0,EDMONTON,CAN,T5S 2X4,AB,0.0,5009.03,5009.03,254325.1,154899.96,5009.03,3,4990.014999999999,5009.03,5009.03,5009.03,19.015000000000327,5009.03,3.0,4990.014999999999,5009.03,5009.03,5009.03,19.015000000000327,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Flagged,True,"Amount is 43.4x higher than the typical $115.36, based on all transactions.",Severe,-10.0,115.36,43.42,all transactions,,88.5
E007,Lucas Brown,Sales,3001,SD DEPT OF TRANS OPS PIERRE SD,1,1/12/2026,1/9/2026,SD DEPT OF TRANS OPS,545.42,Debit,9399.0,PIERRE,USA,57501,SD,1.42381288,545.42,545.42,144055.28,172423.22,114.37,131,35.99,178.535,502.5,652.2,142.545,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Flagged,True,"Amount is 4.8x higher than the typical $114.37, based on same merchant.",Low,-1.0,114.37,4.77,same merchant,,46.25
E003,Alex Johnson,Sales,3001,NDHP-E PERMIT BISMARCK ND,1,1/12/2026,1/11/2026,NDHP-E PERMIT,561.77,Debit,9399.0,BISMARCK,USA,58505,ND,1.42382461,561.77,561.77,127197.98,172423.22,40.075,134,39.61,79.7775,452.40600000000006,583.7589999999999,40.167500000000004,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Flagged,True,"Amount is 14.0x higher than the typical $40.08, based on same merchant.",Medium,-3.0,40.08,14.02,same merchant,,97.0
E002,John Miller,Marketing,3001,SUNCO COMMUNICATION AN EDMONTON AB,1,1/16/2026,1/15/2026,SUNCO COMMUNICATION AN,5009.03,Debit,5045.0,EDMONTON,CAN,T5S 2X4,AB,0.0,5009.03,5009.03,165219.8,190018.44,5009.03,3,4990.014999999999,5009.03,5009.03,5009.03,19.015000000000327,5009.03,3.0,4990.014999999999,5009.03,5009.03,5009.03,19.015000000000327,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Flagged,True,"Amount is 43.4x higher than the typical $115.36, based on all transactions.",Severe,-10.0,115.36,43.42,all transactions,,88.0
E010,Sophia Lee,Finance,3001,ODOT CCD SALEM OR,1,1/19/2026,1/16/2026,ODOT CCD,581.07,Debit,9399.0,SALEM,USA,973015397,OR,1.426989194,581.07,581.07,134355.43,258313.59,593.94,2,587.505,600.375,604.236,605.5229999999999,12.870000000000005,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Flagged,True,"Amount is 9.1x higher than the typical $64.00, based on same merchant category.",Low,-1.0,64.0,9.08,same merchant category,,99.0
E007,Lucas Brown,Engineering,3001,VCN*IDAHODOT BOISE ID,1,1/22/2026,1/21/2026,VCN*IDAHODOT,298.76,Debit,9399.0,BOISE,USA,83703,ID,1.422937702,298.76,298.76,144055.28,268268.41,86.99,47,64.055,131.06,202.62999999999997,239.34499999999989,67.005,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Flagged,True,"Amount is 3.4x higher than the typical $86.99, based on same merchant.",Medium,-3.0,86.99,3.43,same merchant,,50.25
E005,Daniel Kim,Marketing,3001,FLYING J 725 BAYTOWN TX,1,1/23/2026,1/22/2026,FLYING J 725,974.94,Debit,5541.0,BAYTOWN,USA,77521,TX,1.419312573,974.94,974.94,128756.43,190018.44,349.09,21,317.55,475.03,971.84,974.94,157.47999999999996,567.37,1251.0,77.125,842.9200000000001,1062.47,1172.1,765.7950000000001,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Flagged,True,"Amount is 2.8x higher than the typical $349.09, based on same merchant.",Low,-1.0,349.09,2.79,same merchant,,99.0
E006,Maya Patel,Sales,3001,MCM*WILLIAMSONCOURTMO MARION IL,1,1/26/2026,1/23/2026,MCM*WILLIAMSONCOURTMO,2898.42,Debit,9399.0,MARION,USA,62959,IL,1.415624313,2898.42,2898.42,254325.1,172423.22,2898.42,1,2898.42,2898.42,2898.42,2898.42,0.0,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Flagged,True,"Amount is 45.3x higher than the typical $64.00, based on same merchant category.",Severe,-10.0,64.0,45.29,same merchant category,,87.5
E010,Sophia Lee,Finance,3001,NDHP-E PERMIT BISMARCK ND,1,1/28/2026,1/28/2026,NDHP-E PERMIT,960.25,Debit,9399.0,BISMARCK,USA,58505,ND,1.415629791,960.25,960.25,134355.43,258313.59,40.075,134,39.61,79.7775,452.40600000000006,583.7589999999999,40.167500000000004,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Flagged,True,"Amount is 24.0x higher than the typical $40.08, based on same merchant.",High,-6.0,40.08,23.96,same merchant,,94.0
E004,Emma Wilson,Sales,3001,SQ *KFDGT PILOT CAR SE Grandville MI,1,1/29/2026,1/28/2026,SQ *KFDGT PILOT CAR SE,563.42,Debit,4121.0,Grandville,USA,49418,MI,1.40855,563.42,563.42,114400.93,172423.22,824.9100000000001,4,529.015,1097.7825,1118.2710000000002,1125.1005,568.7675,139.99,32.0,20.759999999999998,232.6825,497.77300000000014,798.7609999999996,211.9225,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Flagged,True,"Amount is 4.0x higher than the typical $139.99, based on same merchant category.",Low,-1.0,139.99,4.02,same merchant category,,99.0
E010,Sophia Lee,Customer Success,3001,OKC SIZE & WEIGHTS PER OKLAHOMA CITY OK,1,1/30/2026,1/29/2026,OKC SIZE & WEIGHTS PER,2559.17,Debit,9399.0,OKLAHOMA CITY,USA,73105,OK,1.396560944,2559.17,2559.17,134355.43,183167.22,383.21500000000003,100,62.915,897.825,2284.4880000000003,2326.777,834.9100000000001,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Flagged,True,"Amount is 6.7x higher than the typical $383.22, based on same merchant.",Low,-1.0,383.22,6.68,same merchant,,94.75
E003,Alex Johnson,Engineering,3001,DOT-COMM VEH PERMITTIN ANCHORAGE AK,1,1/30/2026,1/29/2026,DOT-COMM VEH PERMITTIN,488.8,Debit,9399.0,ANCHORAGE,USA,99515,AK,1.396571428,488.8,488.8,127197.98,268268.41,97.76,19,14.03,169.72,487.16,489.015,155.69,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Flagged,True,"Amount is 5.0x higher than the typical $97.76, based on same merchant.",Low,-1.0,97.76,5.0,same merchant,,99.0
E004,Emma Wilson,Engineering,3001,SD DEPT OF TRANS OPS PIERRE SD,1,1/30/2026,1/29/2026,SD DEPT OF TRANS OPS,625.9,Debit,9399.0,PIERRE,USA,57501,SD,1.395136303,625.9,625.9,114400.93,268268.41,114.37,131,35.99,178.535,502.5,652.2,142.545,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Flagged,True,"Amount is 5.5x higher than the typical $114.37, based on same merchant.",Medium,-3.0,114.37,5.47,same merchant,,96.0
E002,John Miller,Engineering,3001,CONTINENTAL CHAIN & RI EDMONTON AB,1,1/30/2026,1/29/2026,CONTINENTAL CHAIN & RI,179.54,Debit,5046.0,EDMONTON,CAN,T6E5S5,AB,0.0,179.54,179.54,165219.8,268268.41,179.54,1,179.54,179.54,179.54,179.54,0.0,20.87,70.0,20.724999999999998,21.135,21.724000000000004,25.319,0.4100000000000037,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Flagged,True,"Amount is 8.6x higher than the typical $20.87, based on same merchant category.",Severe,-10.0,20.87,8.6,same merchant category,,87.5
E005,Daniel Kim,Customer Success,3001,RIGHT NETWORKS HUDSON NH,1,2/2/2026,1/30/2026,RIGHT NETWORKS,530.15,Debit,4816.0,HUDSON,USA,03051,NH,1.395131578,530.15,530.15,128756.43,183167.22,488.03999999999996,6,486.1625,520.0675,531.98,532.895,33.90499999999997,39.33,106.0,24.557499999999997,96.14750000000001,157.495,437.7975,71.59,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Flagged,True,"Amount is 13.5x higher than the typical $39.33, based on same merchant category.",Medium,-3.0,39.33,13.48,same merchant category,,97.0
E002,John Miller,Engineering,3001,SQ *PAUL'S TOWING & RE Minot ND,1,2/3/2026,2/2/2026,SQ *PAUL'S TOWING & RE,7993.46,Debit,7538.0,Minot,USA,58701,ND,1.403839128,7993.46,7993.46,165219.8,268268.41,7993.46,1,7993.46,7993.46,7993.46,7993.46,0.0,702.35,33.0,131.58,1063.67,1449.91,1655.9739999999995,932.09,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Flagged,True,"Amount is 11.4x higher than the typical $702.35, based on same merchant category.",Severe,-10.0,702.35,11.38,same merchant category,,77.75
E006,Maya Patel,Human Resources,3001,AB TRANSP 403-340-5075 EDMONTON AB,1,2/4/2026,2/2/2026,AB TRANSP 403-340-5075,1006.0,Debit,9399.0,EDMONTON,CAN,T5K2C3,AB,0.0,1006.0,1006.0,254325.1,154899.96,130.0,158,39.75,366.75,656.5,940.0,327.0,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Flagged,True,"Amount is 7.7x higher than the typical $130.00, based on same merchant.",Low,-1.0,130.0,7.74,same merchant,,91.0
E007,Lucas Brown,Customer Success,3001,COPPER RIVER AUTO 352 TOK AK,1,2/5/2026,2/4/2026,COPPER RIVER AUTO 352,1037.18,Debit,5533.0,TOK,USA,99780,AK,1.404764807,1037.18,1037.18,144055.28,183167.22,1007.4200000000001,2,992.54,1022.3000000000001,1031.228,1034.204,29.760000000000105,105.32,37.0,57.38,171.11,461.6279999999995,989.5639999999997,113.73000000000002,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Flagged,True,"Amount is 9.8x higher than the typical $105.32, based on same merchant category.",Medium,-3.0,105.32,9.85,same merchant category,,55.0
E006,Maya Patel,Sales,3001,DOT-COMM VEH PERMITTIN ANCHORAGE AK,1,2/6/2026,2/5/2026,DOT-COMM VEH PERMITTIN,490.95,Debit,9399.0,ANCHORAGE,USA,99515,AK,1.402714285,490.95,490.95,254325.1,172423.22,97.76,19,14.03,169.72,487.16,489.015,155.69,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Flagged,True,"Amount is 5.0x higher than the typical $97.76, based on same merchant.",Low,-1.0,97.76,5.02,same merchant,,91.0
E002,John Miller,Customer Success,3001,RED FOX HEAVY DUTY WHITEHORSE YT,1,2/6/2026,2/5/2026,RED FOX HEAVY DUTY,675.63,Debit,5533.0,WHITEHORSE,CAN,Y1A 2T9,YT,0.0,675.63,675.63,165219.8,183167.22,456.58,2,347.055,566.105,631.82,653.725,219.05,105.32,37.0,57.38,171.11,461.6279999999995,989.5639999999997,113.73000000000002,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Flagged,True,"Amount is 6.4x higher than the typical $105.32, based on same merchant category.",Medium,-3.0,105.32,6.42,same merchant category,,76.75
E010,Sophia Lee,Operations,3001,KAL-TIRE #699 WHITEHORSE YT,1,2/9/2026,2/5/2026,KAL-TIRE #699,2022.38,Debit,5532.0,WHITEHORSE,CAN,Y1A5L8,YT,0.0,2022.38,2022.38,134355.43,153792.33,2022.38,1,2022.38,2022.38,2022.38,2022.38,0.0,2192.15,11.0,84.28,35646.24,51182.84,53277.649999999994,35561.96,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Flagged,True,"Amount is 17.5x higher than the typical $115.36, based on all transactions.",High,-6.0,115.36,17.53,all transactions,,92.25
E008,Olivia Smith,Marketing,3001,VITUS ENERGY -TOK TOK AK,1,2/9/2026,2/8/2026,VITUS ENERGY -TOK,1001.14,Debit,5541.0,TOK,USA,99780,AK,1.407024299,1001.14,1001.14,164813.65,190018.44,354.37,10,174.945,463.03499999999997,559.8249999999998,780.4824999999995,288.09,567.37,1251.0,77.125,842.9200000000001,1062.47,1172.1,765.7950000000001,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Flagged,True,"Amount is 2.8x higher than the typical $354.37, based on same merchant.",Low,-1.0,354.37,2.83,same merchant,,85.0
E001,Sarah Chen,Marketing,3001,YG TRANSPORT SERVICES WHITEHORSE YT,1,2/9/2026,2/8/2026,YG TRANSPORT SERVICES,1386.73,Debit,9399.0,WHITEHORSE,CAN,Y1A2C6,YT,0.0,1386.73,1386.73,120204.99,190018.44,286.4,7,44.415,1265.04,1380.79,1383.76,1220.625,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Flagged,True,"Amount is 21.7x higher than the typical $64.00, based on same merchant category.",Severe,-10.0,64.0,21.67,same merchant category,,63.25
E003,Alex Johnson,Engineering,3001,OKC SIZE & WEIGHTS PER OKLAHOMA CITY OK,1,2/10/2026,2/9/2026,OKC SIZE & WEIGHTS PER,2329.57,Debit,9399.0,OKLAHOMA CITY,USA,73105,OK,1.407017056,2329.57,2329.57,127197.98,268268.41,383.21500000000003,100,62.915,897.825,2284.4880000000003,2326.777,834.9100000000001,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Flagged,True,"Amount is 6.1x higher than the typical $383.22, based on same merchant.",Low,-1.0,383.22,6.08,same merchant,,99.0
